tz,electric_power,EP_1_DAY_AGo,EP_1_Week_AGo,EP_4_Weeks_AGo,EP_Next_hour,electric_power_rolling_avg_one_day,electric_power_rolling_avg_one_week
2017-10-27 2:30,7.607868696,6.925866968,7.600600684,7.233415894,8.784847293,8.301441211,8.118362247
2017-10-27 3:30,8.784847293,6.915548216,8.285682099,9.169238235,7.652270271,8.300746699,8.116937813
2017-10-27 4:30,7.652270271,6.942612636,7.926293186,11.39371329,6.731904634,8.301277333,8.118686235
2017-10-27 5:30,6.731904634,6.508277897,7.004476916,8.714202327,8.248096524,8.301414775,8.120444233
2017-10-27 6:30,8.248096524,7.918108854,8.741702642,8.344727472,11.64364871,8.297425078,8.122875022
2017-10-27 7:30,11.64364871,10.74431675,11.84931164,10.25361271,11.42567265,8.29651833,8.133758054
2017-10-27 8:30,11.42567265,10.86572036,12.585127,10.45837897,11.68580493,8.295694355,8.151499092
2017-10-27 9:30,11.68580493,10.45433271,12.53367117,10.81045025,11.46299351,8.291580511,8.166075759
2017-10-27 10:30,11.46299351,10.64718727,12.13079529,11.05163289,11.13344776,8.288342532,8.175346003
2017-10-27 11:30,11.13344776,10.31530989,11.15499935,10.91157809,11.78351088,8.280466817,8.18122368
2017-10-27 12:30,11.78351088,10.96057593,10.30887387,11.01619203,11.39822119,8.274087873,8.180766257
2017-10-27 13:30,11.39822119,10.46868081,10.30824814,10.7735867,11.93445144,8.266559666,8.182363114
2017-10-27 14:30,11.93445144,9.992573675,10.78633687,10.52756218,11.62438396,8.261418939,8.186784819
2017-10-27 15:30,11.62438396,10.1781676,10.63201453,10.3722736,11.46092432,8.25327357,8.188967846
2017-10-27 16:30,11.46092432,10.08321657,9.684191378,9.740224458,9.427895743,8.246927948,8.186268548
2017-10-27 17:30,9.427895743,8.810737484,9.044039006,8.738998959,7.427505903,8.245251258,8.188392866
2017-10-27 18:30,7.427505903,8.680266993,7.337039296,7.288884014,7.265371694,8.247912706,8.189757332
2017-10-27 19:30,7.265371694,8.368341382,7.361087857,7.23478358,7.244299191,8.247508253,8.190695323
2017-10-27 20:30,7.244299191,7.55637788,7.440272192,7.278353569,6.800230383,8.248813326,8.19160617
2017-10-27 21:30,6.800230383,6.842740622,6.830660558,6.955980827,6.771992403,8.248465386,8.191444448
2017-10-27 22:30,6.771992403,6.927379902,7.028295512,6.692583289,6.773175938,8.248244486,8.192574747
2017-10-27 23:30,6.773175938,7.003187322,6.868364674,6.855062368,6.743523771,8.249072293,8.191774467
2017-10-28 0:30,6.743523771,6.988329936,6.945650231,6.850085226,6.707862999,8.248810366,8.1918866
2017-10-28 1:30,6.707862999,7.07809846,6.770139542,6.776077459,6.60365589,8.249586422,8.191672206
2017-10-28 2:30,6.60365589,7.607868696,6.876840515,6.956166183,6.813712288,8.249629684,8.191998318
2017-10-28 3:30,6.813712288,8.784847293,6.965799938,7.01544313,6.89320924,8.252600906,8.192894973
2017-10-28 4:30,6.89320924,7.652270271,6.968085094,6.718897933,6.634410876,8.250969817,8.192784893
2017-10-28 5:30,6.634410876,6.731904634,6.414376054,6.094228858,6.263866657,8.249347363,8.192566264
2017-10-28 6:30,6.263866657,8.248096524,6.465436675,6.287944303,6.241791853,8.246409231,8.193221425
2017-10-28 7:30,6.241791853,11.64364871,6.641326955,6.363260687,6.373110814,8.245185047,8.194865524
2017-10-28 8:30,6.373110814,11.42567265,6.500459917,6.206319089,6.388756254,8.238283533,8.195660852
2017-10-28 9:30,6.388756254,11.68580493,6.456336416,6.367582384,6.372575147,8.23323671,8.195446988
2017-10-28 10:30,6.372575147,11.46299351,6.477276134,6.462157279,6.294326664,8.2292617,8.196117169
2017-10-28 11:30,6.294326664,11.13344776,6.586103085,6.517234049,6.210216819,8.229133416,8.196575356
2017-10-28 12:30,6.210216819,11.78351088,6.598778385,6.34453092,6.261907352,8.237911018,8.197492834
2017-10-28 13:30,6.261907352,11.39822119,6.534787855,6.461811795,6.23998912,8.244398952,8.19807334
2017-10-28 14:30,6.23998912,11.93445144,6.587874316,6.350110655,6.104386132,8.251232968,8.19809139
2017-10-28 15:30,6.104386132,11.62438396,6.478818492,6.423394162,7.051885823,8.257139929,8.198562028
2017-10-28 16:30,7.051885823,11.46092432,7.134009593,6.525412249,7.320614502,8.26771572,8.20044077
2017-10-28 17:30,7.320614502,9.427895743,7.42893574,7.215980869,7.273612455,8.270000581,8.200723292
2017-10-28 18:30,7.273612455,7.427505903,7.37904841,7.273352023,7.248002116,8.270539073,8.201106653
2017-10-28 19:30,7.248002116,7.265371694,7.268003386,7.070373596,7.276979817,8.269969334,8.202010827
2017-10-28 20:30,7.276979817,7.244299191,7.338370078,7.113626349,7.008237693,8.268802828,8.202627821
2017-10-28 21:30,7.008237693,6.800230383,6.916747325,6.83586443,6.780326932,8.268621696,8.202417795
2017-10-28 22:30,6.780326932,6.771992403,6.875319434,6.722198547,6.799043627,8.267096082,8.20321234
2017-10-28 23:30,6.799043627,6.773175938,6.908295381,6.718500968,6.834804923,8.266529483,8.203123482
2017-10-29 0:30,6.834804923,6.743523771,6.854258275,6.805475988,6.851611661,8.265326349,8.203616463
2017-10-29 1:30,6.851611661,6.707862999,7.011307206,6.87601456,6.760859479,8.264955655,8.205045463
2017-10-29 2:30,6.760859479,6.60365589,6.795872947,6.693464896,6.745101589,8.263329556,8.205659194
2017-10-29 3:30,6.745101589,6.813712288,6.880763532,6.841819772,6.813393859,8.262424273,8.205684362
2017-10-29 4:30,6.813393859,6.89320924,6.897435411,6.858853493,6.615897087,8.261978583,8.205539614
2017-10-29 5:30,6.615897087,6.634410876,6.750801687,6.176552944,6.093025191,8.263288314,8.208093274
2017-10-29 6:30,6.093025191,6.263866657,6.349970909,6.153734194,6.140763412,8.262088493,8.20818901
2017-10-29 7:30,6.140763412,6.241791853,6.375317704,6.252024977,6.236015319,8.259710308,8.208173248
2017-10-29 8:30,6.236015319,6.373110814,6.559165012,6.380077492,6.329393966,8.258952277,8.209525463
2017-10-29 9:30,6.329393966,6.388756254,6.463979591,6.293968259,6.270689993,8.258550014,8.210047745
2017-10-29 10:30,6.270689993,6.372575147,6.422685218,6.292213356,6.345631533,8.257926794,8.209617417
2017-10-29 11:30,6.345631533,6.294326664,6.430067594,6.459562083,6.345643617,8.25619003,8.209493729
2017-10-29 12:30,6.345643617,6.210216819,6.392251097,6.223854876,6.416934941,8.253877163,8.209489738
2017-10-29 13:30,6.416934941,6.261907352,6.376897507,6.347283877,6.34937748,8.252252875,8.208514913
2017-10-29 14:30,6.34937748,6.23998912,6.512708452,6.385329214,6.300527915,8.250182129,8.208151203
2017-10-29 15:30,6.300527915,6.104386132,6.576177571,6.484838218,7.290922013,8.247953365,8.209188188
2017-10-29 16:30,7.290922013,7.051885823,7.472470459,6.450103755,7.249064585,8.247464533,8.212744164
2017-10-29 17:30,7.249064585,7.320614502,7.328825637,7.360790533,7.327487739,8.246819764,8.212660739
2017-10-29 18:30,7.327487739,7.273612455,7.3320389,7.205491567,7.155267004,8.246192169,8.213144161
2017-10-29 19:30,7.155267004,7.248002116,7.301330457,7.183887451,7.105217444,8.246073114,8.212842153
2017-10-29 20:30,7.105217444,7.276979817,7.399439344,7.245273784,7.028904505,8.245707696,8.214133553
2017-10-29 21:30,7.028904505,7.008237693,6.919498715,6.744063537,6.763774737,8.246252281,8.21413701
2017-10-29 22:30,6.763774737,6.780326932,6.950775791,6.78205382,6.754023955,8.24568685,8.214789751
2017-10-29 23:30,6.754023955,6.799043627,6.891112069,6.734607957,6.806919896,8.245036542,8.214776971
2017-10-30 0:30,6.806919896,6.834804923,6.780921326,6.672776088,6.847073372,8.244920748,8.214509555
2017-10-30 1:30,6.847073372,6.851611661,6.82628185,6.841878777,6.839618537,8.243970179,8.214004521
2017-10-30 2:30,6.839618537,6.760859479,6.860328797,6.670653839,6.667404302,8.243761766,8.214431109
2017-10-30 3:30,6.667404302,6.745101589,6.899327261,6.663581027,6.688528011,8.242954254,8.215073697
2017-10-30 4:30,6.688528011,6.813393859,7.061704661,6.80248245,6.576398023,8.242454007,8.215403257
2017-10-30 5:30,6.576398023,6.615897087,6.859349889,6.377314534,6.151825567,8.241651003,8.218206001
2017-10-30 6:30,6.151825567,6.093025191,8.449723431,8.996619621,8.38334018,8.240121564,8.218461708
2017-10-30 7:30,8.38334018,6.140763412,12.03651537,10.88341372,10.53465372,8.238725408,8.231691654
2017-10-30 8:30,10.53465372,6.236015319,12.42000648,11.47477796,10.94353514,8.236801898,8.24761724
2017-10-30 9:30,10.94353514,6.329393966,12.55194251,11.58463946,10.8927961,8.236000793,8.259025516
2017-10-30 10:30,10.8927961,6.270689993,12.4168886,11.92648723,11.33901084,8.235096059,8.269072496
2017-10-30 11:30,11.33901084,6.345631533,11.10207103,11.57930148,11.4825758,8.234593464,8.272483926
2017-10-30 12:30,11.4825758,6.345643617,11.55484722,11.19373474,12.22647502,8.234316038,8.277697293
2017-10-30 13:30,12.22647502,6.416934941,11.18552078,10.96680171,12.00490757,8.234554356,8.284407302
2017-10-30 14:30,12.00490757,6.34937748,10.40953923,10.73652556,11.70138015,8.233582148,8.284913057
2017-10-30 15:30,11.70138015,6.300527915,10.88214271,10.58596918,12.41058737,8.231941376,8.288401329
2017-10-30 16:30,12.41058737,7.290922013,10.99327514,10.08194097,10.1018192,8.230860731,8.291326282
2017-10-30 17:30,10.1018192,7.249064585,8.843887176,9.779254775,8.317984156,8.230385963,8.286501906
2017-10-30 18:30,8.317984156,7.327487739,7.396618534,8.188460305,7.511144575,8.230358873,8.283101898
2017-10-30 19:30,7.511144575,7.155267004,7.487209147,7.570262673,7.43572163,8.229489447,8.279333121
2017-10-30 20:30,7.43572163,7.105217444,7.122923794,7.350446466,7.038587112,8.227738126,8.278448401
2017-10-30 21:30,7.038587112,7.028904505,6.876820532,6.928811903,7.057935494,8.228389351,8.27858915
2017-10-30 22:30,7.057935494,6.763774737,6.859889623,7.014212788,6.946792294,8.22727625,8.277911679
2017-10-30 23:30,6.946792294,6.754023955,6.708535824,6.858909887,6.960140684,8.226460249,8.276940057
2017-10-31 0:30,6.960140684,6.806919896,6.889570201,6.937483177,7.040595785,8.226615003,8.277130706
2017-10-31 1:30,7.040595785,6.847073372,6.841414645,7.100464047,7.166880197,8.226738762,8.276755216
2017-10-31 2:30,7.166880197,6.839618537,7.715345153,7.072899111,7.847218087,8.226615486,8.277048679
2017-10-31 3:30,7.847218087,6.667404302,8.783537588,9.12157588,8.885834819,8.225234992,8.27898471
2017-10-31 4:30,8.885834819,6.688528011,8.403294066,9.492785022,9.105641749,8.223013703,8.281238752
2017-10-31 5:30,9.105641749,6.576398023,7.578326625,9.354493123,7.128890057,8.221329466,8.285648839
2017-10-31 6:30,7.128890057,6.151825567,8.58740377,9.810270541,7.844943534,8.207651502,8.285982725
2017-10-31 7:30,7.844943534,8.38334018,10.95127494,11.09349612,10.16188655,8.185906412,8.288985759
2017-10-31 8:30,10.16188655,10.53465372,10.54336437,11.25955831,10.29052468,8.174684074,8.290682488
2017-10-31 9:30,10.29052468,10.94353514,11.11453665,11.94777793,10.34230605,8.16511022,8.294259806
2017-10-31 10:30,10.34230605,10.8927961,10.46751157,11.73915301,10.45529302,8.156038241,8.293607265
2017-10-31 11:30,10.45529302,11.33901084,10.63976049,11.69405523,9.606878178,8.157448597,8.293701497
2017-10-31 12:30,9.606878178,11.4825758,10.86167682,11.95185898,9.951097721,8.15701841,8.295939815
2017-10-31 13:30,9.951097721,12.22647502,10.24996176,11.19590174,10.35997098,8.163214566,8.296458142
2017-10-31 14:30,10.35997098,12.00490757,10.42735439,11.10378967,9.509731884,8.172710807,8.299673414
2017-10-31 15:30,9.509731884,11.70138015,11.12505506,11.35478265,11.56798502,8.17758722,8.305963307
2017-10-31 16:30,11.56798502,12.41058737,9.876871448,10.56579301,9.889172801,8.186023602,8.306574056
2017-10-31 17:30,9.889172801,10.1018192,7.451832392,8.926980821,8.731558898,8.193511293,8.294674081
2017-10-31 18:30,8.731558898,8.317984156,7.273166042,7.509957082,8.110225681,8.198995612,8.288738661
2017-10-31 19:30,8.110225681,7.511144575,7.331299994,7.474405275,7.306148047,8.199138085,8.288760913
2017-10-31 20:30,7.306148047,7.43572163,7.26903972,7.414813452,6.793881482,8.200999977,8.288459869
2017-10-31 21:30,6.793881482,7.038587112,6.850271392,7.090483528,6.896831084,8.201962873,8.287951796
2017-10-31 22:30,6.896831084,7.057935494,6.771692198,7.031049625,6.974054163,8.203141717,8.286863543
2017-10-31 23:30,6.974054163,6.946792294,6.818109635,7.042530841,6.752359465,8.204559911,8.286331008
2017-11-01 0:30,6.752359465,6.960140684,6.649718792,7.000584869,6.76487287,8.204979973,8.28547557
2017-11-01 1:30,6.76487287,7.040595785,6.892543454,7.022060217,6.785177387,8.206165575,8.284871118
2017-11-01 2:30,6.785177387,7.166880197,6.831107848,6.943450736,6.816088931,8.202900903,8.284805767
2017-11-01 3:30,6.816088931,7.847218087,6.710656612,6.959468934,6.77926478,8.197327572,8.284200644
2017-11-01 4:30,6.77926478,8.885834819,6.80865695,6.94371907,6.591908089,8.200199839,8.283883009
2017-11-01 5:30,6.591908089,9.105641749,6.572314033,6.431947694,6.227960647,8.209291,8.284795164
2017-11-01 6:30,6.227960647,7.128890057,7.929828065,8.498047545,6.272517493,8.200609371,8.281701257
2017-11-01 7:30,6.272517493,7.844943534,10.47066268,10.77744159,6.309856482,8.182119303,8.279138466
2017-11-01 8:30,6.309856482,10.16188655,10.93256672,11.04537854,6.381211997,8.179848602,8.281565236
2017-11-01 9:30,6.381211997,10.29052468,10.95582101,10.94220292,6.212481609,8.174943769,8.284554438
2017-11-01 10:30,6.212481609,10.34230605,10.64528854,11.09599807,6.159590476,8.174198498,8.287340536
2017-11-01 11:30,6.159590476,10.45529302,10.34108393,10.86836547,6.322768882,8.173100477,8.289820652
2017-11-01 12:30,6.322768882,9.606878178,11.41841819,10.93385645,6.365942771,8.165631438,8.297710704
2017-11-01 13:30,6.365942771,9.951097721,10.71906253,10.51718624,6.159201437,8.163852485,8.301277275
2017-11-01 14:30,6.159201437,10.35997098,10.46030929,10.13336508,6.158881249,8.163451393,8.303709141
2017-11-01 15:30,6.158881249,9.509731884,10.29632879,10.59875897,7.361088546,8.153836374,8.306294135
2017-11-01 16:30,7.361088546,11.56798502,9.927213162,9.885131823,7.1933762,8.163902526,8.306183741
2017-11-01 17:30,7.1933762,9.889172801,9.145811599,9.275886,7.377521789,8.178410505,8.305745087
2017-11-01 18:30,7.377521789,8.731558898,7.810380298,7.582946813,7.361616737,8.187091415,8.305870323
2017-11-01 19:30,7.361616737,8.110225681,7.444652311,7.776722694,7.440429166,8.191727877,8.306034086
2017-11-01 20:30,7.440429166,7.306148047,7.382575616,7.566802985,6.937505758,8.19194876,8.305492228
2017-11-01 21:30,6.937505758,6.793881482,6.761819581,7.019748844,6.927557851,8.191613106,8.305024845
2017-11-01 22:30,6.927557851,6.896831084,6.845709398,7.148072927,6.894858995,8.19235798,8.304404708
2017-11-01 23:30,6.894858995,6.974054163,6.786829727,7.053147149,6.883261361,8.193286222,8.303257386
2017-11-02 0:30,6.883261361,6.752359465,6.692478758,6.975540571,6.780722451,8.193897178,8.302511756
2017-11-02 1:30,6.780722451,6.76487287,6.71072922,7.235049562,6.870654103,8.193137234,8.301340905
2017-11-02 2:30,6.870654103,6.785177387,6.925866968,7.108237413,6.878717507,8.192863838,8.301441211
2017-11-02 3:30,6.878717507,6.816088931,6.915548216,7.175841762,6.824314824,8.193491412,8.300746699
2017-11-02 4:30,6.824314824,6.77926478,6.942612636,7.087386785,6.567679615,8.193316458,8.301277333
2017-11-02 5:30,6.567679615,6.591908089,6.508277897,6.489271568,6.236852969,8.19343309,8.301414775
2017-11-02 6:30,6.236852969,6.227960647,7.918108854,9.308549649,8.062923819,8.183302926,8.297425078
2017-11-02 7:30,8.062923819,6.272517493,10.74431675,10.75350078,10.89346944,8.158313967,8.29651833
2017-11-02 8:30,10.89346944,6.309856482,10.86572036,10.92637412,10.67679388,8.130797835,8.295694355
2017-11-02 9:30,10.67679388,6.381211997,10.45433271,10.95705792,10.73578641,8.103568019,8.291580511
2017-11-02 10:30,10.73578641,6.212481609,10.64718727,11.02017711,10.33564759,8.077182264,8.288342532
2017-11-02 11:30,10.33564759,6.159590476,10.31530989,11.31921754,9.873864041,8.052292422,8.280466817
2017-11-02 12:30,9.873864041,6.322768882,10.96057593,11.34176965,9.75855145,8.021961176,8.274087873
2017-11-02 13:30,9.75855145,6.365942771,10.46868081,11.13791179,9.392900977,7.996049749,8.266559666
2017-11-02 14:30,9.392900977,6.159201437,9.992573675,10.59127821,10.70811203,7.970447916,8.261418939
2017-11-02 15:30,10.70811203,6.158881249,10.1781676,10.38073267,12.62220222,7.945820252,8.25327357
2017-11-02 16:30,12.62220222,7.361088546,10.08321657,9.772929041,11.93425594,7.930545701,8.246927948
2017-11-02 17:30,11.93425594,7.1933762,8.810737484,9.259724007,9.853237189,7.918924062,8.245251258
2017-11-02 18:30,9.853237189,7.377521789,8.680266993,8.252474842,8.928159108,7.916347523,8.247912706
2017-11-02 19:30,8.928159108,7.361616737,8.368341382,8.327531014,8.271851233,7.915853263,8.247508253
2017-11-02 20:30,8.271851233,7.440429166,7.55637788,8.192266195,6.841585988,7.91619763,8.248813326
2017-11-02 21:30,6.841585988,6.937505758,6.842740622,7.723332809,6.786024489,7.917243381,8.248465386
2017-11-02 22:30,6.786024489,6.927557851,6.927379902,7.78945911,6.875382667,7.917730574,8.248244486
2017-11-02 23:30,6.875382667,6.894858995,7.003187322,7.881235005,6.814320102,7.918373605,8.249072293
2017-11-03 0:30,6.814320102,6.883261361,6.988329936,7.950148677,6.666793374,7.919509216,8.248810366
2017-11-03 1:30,6.666793374,6.780722451,7.07809846,7.746349672,6.785550828,7.919925843,8.249586422
2017-11-03 2:30,6.785550828,6.870654103,7.607868696,7.988808891,7.645323904,7.919597195,8.249629684
2017-11-03 3:30,7.645323904,6.878717507,8.784847293,9.196073555,8.341014966,7.919377964,8.252600906
2017-11-03 4:30,8.341014966,6.824314824,7.652270271,10.74672795,7.685790436,7.91867381,8.250969817
2017-11-03 5:30,7.685790436,6.567679615,6.731904634,9.064605772,7.401087444,7.919027392,8.249347363
2017-11-03 6:30,7.401087444,6.236852969,8.248096524,8.2715762,10.85410308,7.909019917,8.246409231
2017-11-03 7:30,10.85410308,8.062923819,11.64364871,10.33776357,12.54176972,7.893059244,8.245185047
2017-11-03 8:30,12.54176972,10.89346944,11.42567265,10.07077908,13.03845012,7.893224418,8.238283533
2017-11-03 9:30,13.03845012,10.67679388,11.68580493,11.03128286,13.19889577,7.894548591,8.23323671
2017-11-03 10:30,13.19889577,10.73578641,11.46299351,10.94974267,12.78124495,7.895075967,8.2292617
2017-11-03 11:30,12.78124495,10.33564759,11.13344776,10.51045459,11.91670514,7.895197025,8.229133416
2017-11-03 12:30,11.91670514,9.873864041,11.78351088,11.0103534,11.65109335,7.888728502,8.237911018
2017-11-03 13:30,11.65109335,9.75855145,11.39822119,11.6417172,11.22341182,7.884501541,8.244398952
2017-11-03 14:30,11.22341182,9.392900977,11.93445144,11.56232938,11.63837771,7.880932061,8.251232968
2017-11-03 15:30,11.63837771,10.70811203,11.62438396,11.70257642,13.04080949,7.884086492,8.257139929
2017-11-03 16:30,13.04080949,12.62220222,11.46092432,11.45693267,10.21539031,7.899199502,8.26771572
2017-11-03 17:30,10.21539031,11.93425594,9.427895743,9.768611478,8.989566747,7.917791874,8.270000581
2017-11-03 18:30,8.989566747,9.853237189,7.427505903,7.729469951,7.554355761,7.924773839,8.270539073
2017-11-03 19:30,7.554355761,8.928159108,7.265371694,7.2427668,7.479397703,7.928106087,8.269969334
2017-11-03 20:30,7.479397703,8.271851233,7.244299191,7.330817005,6.893020613,7.932364857,8.268802828
2017-11-03 21:30,6.893020613,6.841585988,6.800230383,6.857673065,6.942104663,7.932357984,8.268621696
2017-11-03 22:30,6.942104663,6.786024489,6.771992403,6.834806306,6.912961561,7.931516583,8.267096082
2017-11-03 23:30,6.912961561,6.875382667,6.773175938,6.794441307,6.98092748,7.930755841,8.266529483
2017-11-04 0:30,6.98092748,6.814320102,6.743523771,6.796917089,6.841846664,7.929720068,8.265326349
2017-11-04 1:30,6.841846664,6.666793374,6.707862999,6.672252619,6.839432272,7.927271824,8.264955655
2017-11-04 2:30,6.839432272,6.785550828,6.60365589,6.702702331,6.959050779,7.922377075,8.263329556
2017-11-04 3:30,6.959050779,7.645323904,6.813712288,6.881323576,7.029540794,7.915594197,8.262424273
2017-11-04 4:30,7.029540794,8.341014966,6.89320924,6.922164516,6.680655703,7.919693868,8.261978583
2017-11-04 5:30,6.680655703,7.685790436,6.634410876,6.243948913,6.280988613,7.92537176,8.263288314
2017-11-04 6:30,6.280988613,7.401087444,6.263866657,6.215124324,6.388702713,7.920330039,8.262088493
2017-11-04 7:30,6.388702713,10.85410308,6.241791853,6.660314929,6.563811742,7.915630363,8.259710308
2017-11-04 8:30,6.563811742,12.54176972,6.373110814,6.573114424,6.338765093,7.922273798,8.258952277
2017-11-04 9:30,6.338765093,13.03845012,6.388756254,6.729190382,6.43957244,7.930325257,8.258550014
2017-11-04 10:30,6.43957244,13.19889577,6.372575147,6.669612764,6.480030511,7.940658009,8.257926794
2017-11-04 11:30,6.480030511,12.78124495,6.294326664,6.720614167,6.349314002,7.950466325,8.25619003
2017-11-04 12:30,6.349314002,11.91670514,6.210216819,6.745429972,6.590368422,7.951259148,8.253877163
2017-11-04 13:30,6.590368422,11.65109335,6.261907352,6.566174541,6.304297952,7.95276434,8.252252875
2017-11-04 14:30,6.304297952,11.22341182,6.23998912,6.83090394,6.259725222,7.948531961,8.250182129
2017-11-04 15:30,6.259725222,11.63837771,6.104386132,6.752312511,7.295201847,7.948615257,8.247953365
2017-11-04 16:30,7.295201847,13.04080949,7.051885823,6.947534549,7.53404299,7.958019335,8.247464533
2017-11-04 17:30,7.53404299,10.21539031,7.320614502,7.738170147,7.334263654,7.962706803,8.246819764
2017-11-04 18:30,7.334263654,8.989566747,7.273612455,7.343416246,7.122819912,7.972004784,8.246192169
2017-11-04 19:30,7.122819912,7.554355761,7.248002116,7.206572563,7.4149617,7.973724928,8.246073114
2017-11-04 20:30,7.4149617,7.479397703,7.276979817,7.182820415,6.935793816,7.975124323,8.245707696
2017-11-04 21:30,6.935793816,6.893020613,7.008237693,6.867067046,6.87908375,7.975676646,8.246252281
2017-11-04 22:30,6.87908375,6.942104663,6.780326932,6.812303256,6.774339291,7.976689219,8.24568685
2017-11-04 23:30,6.774339291,6.912961561,6.799043627,6.853567069,7.019316691,7.977521277,8.245036542
2017-11-05 0:30,7.019316691,6.98092748,6.834804923,6.725845518,6.910182033,7.978934394,8.244920748
2017-11-05 1:30,6.910182033,6.841846664,6.851611661,6.805220168,6.855597809,7.979731916,8.243970179
2017-11-05 2:30,6.855597809,6.839432272,6.760859479,6.738823439,6.973419931,7.981135346,8.243761766
2017-11-05 3:30,6.973419931,6.959050779,6.745101589,6.850770968,7.03617187,7.982000457,8.242954254
2017-11-05 4:30,7.03617187,7.029540794,6.813393859,6.889196651,6.778051267,7.982811954,8.242454007
2017-11-05 5:30,6.778051267,6.680655703,6.615897087,6.362498504,6.183737693,7.983087221,8.241651003
2017-11-05 6:30,6.183737693,6.280988613,6.093025191,6.101744606,6.280979665,7.983189137,8.240121564
2017-11-05 7:30,6.280979665,6.388702713,6.140763412,6.218512214,6.326193689,7.984063607,8.238725408
2017-11-05 8:30,6.326193689,6.563811742,6.236015319,6.395198854,6.332194952,7.985198731,8.236801898
2017-11-05 9:30,6.332194952,6.338765093,6.329393966,6.351714742,6.527745491,7.984901165,8.236000793
2017-11-05 10:30,6.527745491,6.43957244,6.270689993,6.423963822,6.330203744,7.985299958,8.235096059
2017-11-05 11:30,6.330203744,6.480030511,6.345631533,6.454968155,6.231544903,7.986405338,8.234593464
2017-11-05 12:30,6.231544903,6.349314002,6.345643617,6.444251567,6.395460395,7.987233298,8.234316038
2017-11-05 13:30,6.395460395,6.590368422,6.416934941,6.534776511,6.501478212,7.989188423,8.234554356
2017-11-05 14:30,6.501478212,6.304297952,6.34937748,6.499881555,6.873991855,7.989571214,8.233582148
2017-11-05 15:30,6.873991855,6.259725222,6.300527915,6.336921433,7.43022655,7.990495851,8.231941376
2017-11-05 16:30,7.43022655,7.295201847,7.290922013,6.545668125,7.409476805,7.991944161,8.230860731
2017-11-05 17:30,7.409476805,7.53404299,7.249064585,7.270975477,7.34330657,7.993214568,8.230385963
2017-11-05 18:30,7.34330657,7.334263654,7.327487739,7.356041925,7.217695182,7.993575587,8.230358873
2017-11-05 19:30,7.217695182,7.122819912,7.155267004,7.114874922,7.403558508,7.992830455,8.229489447
2017-11-05 20:30,7.403558508,7.4149617,7.105217444,7.148254214,6.956159906,7.993651776,8.227738126
2017-11-05 21:30,6.956159906,6.935793816,7.028904505,6.772486122,6.910039195,7.993220562,8.228389351
2017-11-05 22:30,6.910039195,6.87908375,6.763774737,6.757068264,6.95094468,7.993808401,8.22727625
2017-11-05 23:30,6.95094468,6.774339291,6.754023955,6.827567436,6.840038293,7.993661351,8.226460249
2017-11-06 0:30,6.840038293,7.019316691,6.806919896,6.684931095,6.812979516,7.994759635,8.226615003
2017-11-06 1:30,6.812979516,6.910182033,6.847073372,6.828504346,6.837914171,7.995108269,8.226738762
2017-11-06 2:30,6.837914171,6.855597809,6.839618537,6.745662366,6.829367763,7.995672187,8.226615486
2017-11-06 3:30,6.829367763,6.973419931,6.667404302,6.874626045,6.934481014,7.997031225,8.225234992
2017-11-06 4:30,6.934481014,7.03617187,6.688528011,6.855861861,6.850811698,7.998357285,8.223013703
2017-11-06 5:30,6.850811698,6.778051267,6.576398023,6.33990185,7.356608968,7.999322488,8.221329466
2017-11-06 6:30,7.356608968,6.183737693,6.151825567,8.033213976,10.21716256,7.999862443,8.207651502
2017-11-06 7:30,10.21716256,6.280979665,8.38334018,10.65932141,12.62576526,8.000697064,8.185906412
2017-11-06 8:30,12.62576526,6.326193689,10.53465372,11.15345703,12.75032532,8.00123384,8.174684074
2017-11-06 9:30,12.75032532,6.332194952,10.94353514,11.01298584,13.0576406,8.001250512,8.16511022
2017-11-06 10:30,13.0576406,6.527745491,10.8927961,11.53417562,13.40973079,8.002780605,8.156038241
2017-11-06 11:30,13.40973079,6.330203744,11.33901084,11.06690591,12.5703328,8.002688773,8.157448597
2017-11-06 12:30,12.5703328,6.231544903,11.4825758,10.88963689,11.81497008,8.002009614,8.15701841
2017-11-06 13:30,11.81497008,6.395460395,12.22647502,10.77906742,11.27188505,8.001881789,8.163214566
2017-11-06 14:30,11.27188505,6.501478212,12.00490757,10.73297648,11.78949353,8.00278715,8.172710807
2017-11-06 15:30,11.78949353,6.873991855,11.70138015,10.52658487,12.83823477,8.006200626,8.17758722
2017-11-06 16:30,12.83823477,7.43022655,12.41058737,10.49748694,11.73357047,8.00702982,8.186023602
2017-11-06 17:30,11.73357047,7.409476805,10.1018192,10.48065319,9.387640696,8.007984655,8.193511293
2017-11-06 18:30,9.387640696,7.34330657,8.317984156,8.841536521,8.250298655,8.008078814,8.198995612
2017-11-06 19:30,8.250298655,7.217695182,7.511144575,7.94006202,8.485487982,8.008450411,8.199138085
2017-11-06 20:30,8.485487982,7.403558508,7.43572163,7.447293188,6.885145449,8.01022625,8.200999977
2017-11-06 21:30,6.885145449,6.956159906,7.038587112,6.820074744,6.856257155,8.009793247,8.201962873
2017-11-06 22:30,6.856257155,6.910039195,7.057935494,6.747635384,6.885029419,8.010663868,8.203141717
2017-11-06 23:30,6.885029419,6.95094468,6.946792294,6.817648981,6.938148763,8.011836016,8.204559911
